PC1,PC2,PC3,Time (ps),ΔGbind,ΔGbind_Coulomb,ΔGbind_Covalent,ΔGbind_Vander,ΔGbind_HBond,ΔGbind_Lipophilic
-32.34434962584951,3.4242282101357047,8.396745334819931,24151.696606786427,-77.46037376527882,-22.285669005747486,-1.5727050193679202,-57.40059122715286,-2.272336634433149,-26.344296306754526
-38.192283065867485,6.823733709075537,8.154717481336554,24251.49700598802,-77.65091721605324,-20.61037340682726,-2.9037390026884693,-50.40164986559271,-2.0328226842549753,-28.699867233332654
-38.51660139620931,4.187370262634684,2.209420614116007,24351.29740518962,-83.0818296358108,-15.349341590523855,-2.296682347405875,-48.04018598691579,-0.5764439013092586,-34.50651043102138
-38.85133113975111,3.1541040419588424,4.354567691570094,24451.09780439122,-80.09010503936189,-25.688797359283612,-8.20498218614034,-47.7052348054874,-2.3320491051993915,-31.602116260901788
-39.000570121877075,-2.421726715880242,6.46454980976471,24550.898203592813,-73.51449897933156,-19.661813378429176,-3.3177686705356813,-51.20807092088403,-2.558807022068226,-37.22881964251536
-38.11637799544302,5.058502235358967,5.432204340072409,24650.69860279441,-74.9916678604817,-19.1354980858887,-7.65756622580264,-47.53809764744909,-0.8537785008624299,-30.253696000530404
-34.85753291179883,7.787751188420381,8.731248965485072,24750.499001996006,-75.31403523517713,-14.155335885942886,-4.937483216907168,-46.21333328302746,-0.12804417982841287,-26.118999914043222
-38.74547687875172,19.685467999851884,10.738243128511682,24850.299401197604,-78.31926036777374,-18.22823486851205,-5.065778853259902,-56.36990215104649,-2.4872744576463583,-25.368756966855287
-31.129489982546694,7.662690469404129,9.112166360670873,24950.099800399203,-74.15050112121897,-22.460775125686865,-3.3173628836644724,-46.020926217251855,-0.06946983905405091,-23.445020728132796
-34.856634342304154,3.4078131331628794,6.231010329040097,25049.900199600797,-73.86342482867465,-23.609359406389704,-6.696085823763527,-58.47958308960403,-3.130267335644775,-26.398373326927306
-41.0879883023206,7.76751629987222,4.492288187206478,25149.700598802396,-70.41531549829098,-17.27861143207008,-2.9411058222650386,-57.670491681592026,-0.3382875847544424,-40.29990135475752
-35.51291889022855,9.003982209665875,6.039113951316022,25249.50099800399,-79.93921337976978,-10.841228601071988,-2.3656646973069386,-52.688254954355195,-0.843810281634745,-24.000425916453523
-37.341022050933134,12.704611925693836,5.056799511592699,25349.30139720559,-70.86196959275094,-23.679541467876163,-5.489127159128937,-55.313014053043375,-1.3540330075851708,-26.141358280469316
-37.018659285483395,10.466793144971383,5.800775175054093,25449.101796407183,-78.19117803671519,-19.958202221783854,-4.602798824829483,-54.10533517519808,-1.860798068420142,-32.52556854591408
-35.549520047029816,8.367442063898713,3.5009722431695316,25548.90219560878,-77.83287147905567,-26.74358852808536,-3.5133741903115854,-48.01954804348059,-2.1090418734871887,-26.253144078964688
-36.06641741522956,15.52976845070845,11.90771025168442,25648.70259481038,-75.23643704177228,-23.83163679729806,-3.8015875553162637,-42.673630116620096,-3.1789993591159087,-38.93874209835759
-38.7670341752557,-3.182419577479179,7.867396165627548,25748.502994011975,-74.6521732587566,-25.009656406510864,-5.706279589501775,-59.38774281166999,-2.529044653798332,-29.996000597213484
-37.07456344217459,19.049022451623788,6.786125044565248,25848.303393213573,-75.00343349431087,-17.612717881650326,-4.183506066277067,-47.28779404075434,-1.2676093403549116,-27.89831880224916
-37.2720739380338,16.060998744787085,6.190347306986757,25948.103792415168,-74.1732467564276,-18.17432106080515,-2.339208779159568,-48.79813139975977,-2.1873984181458033,-32.56450717050222
-37.995441926597245,17.838674929308105,3.553957867838033,26047.904191616766,-68.42051369112107,-24.14301732957766,-4.724212238461624,-49.446793103709716,-1.3746181885415756,-23.458792540126574
-44.77156716766933,22.236701220542507,3.904366575570326,26147.70459081836,-76.48527715023445,-22.24424720888442,-5.321171433078005,-50.755336879436086,-2.5462357484366382,-25.26406689629445
-43.22509344189308,11.33596552299588,6.022804693818068,26247.50499001996,-75.3620708561692,-21.844243386395387,-4.324427528856865,-42.92159378596588,-3.397595554304157,-23.376507341019064
-38.65976071960052,16.253725762671017,7.801840280057607,26347.305389221558,-75.03668973528039,-23.600805739064775,-3.204308608019435,-50.58710837650505,-2.6428189754661457,-23.831743940448536
-38.748101151225455,18.5531843356258,5.686642434002996,26447.105788423152,-78.10848671533833,-14.809384378180086,-3.7026234555362283,-50.56582505561802,-0.4798644806560317,-22.40576025061924
-42.78710418079993,17.934076895063207,5.759104155801639,26546.90618762475,-80.13968371096428,-17.533171166236247,-6.694864723937126,-53.44630801035481,-1.2824286756069674,-26.07394677648208
-38.27090630260484,14.59092668640429,3.335667410531931,26646.706586826345,-73.53245456976742,-27.04634020107644,-4.811409503092396,-47.52244689687554,-2.313151500174799,-24.748044405003192
-41.04000562898733,5.485758045966461,4.644370143990431,26746.506986027944,-80.99982024148476,-20.559596979887104,-3.712551608688649,-45.78734233138364,-2.2544768841427976,-33.59505698152187
-40.55223625367438,12.253232605770021,6.373552316693397,26846.307385229542,-79.1036050224998,-26.534254695861268,-3.621994571266157,-45.83614221767198,-2.121225384758797,-28.689300201742054
-42.31738375758674,3.099741892278038,5.39360856026514,26946.107784431137,-77.4705632793232,-28.085430968173718,-7.267113086164948,-49.81695391641649,-2.0147393118171246,-31.67217733546228
-35.672079897524256,14.804051091841337,2.6370160955546718,27045.908183632735,-76.41073392921157,-8.960347561848298,-4.426691161065504,-52.78662518694944,-1.7235050964694145,-31.627764994464457
-45.757999008940295,13.413037885987414,1.5099530013572737,27145.70858283433,-85.90549996826894,-22.237638362452486,-0.36630638519511827,-49.74751357775395,-2.7095639235104727,-29.351830624438616
-41.20054931787814,19.405683519132772,4.668543168553583,27245.508982035928,-79.89893148561995,-22.515801534541236,-5.5897140630796365,-45.15806807540789,0.4322243920426607,-29.318952619615413
-45.82662334972808,23.82165845259499,2.825569950886366,27345.309381237523,-71.25363194013025,-28.943880354471123,-7.181046737894276,-42.71518419924399,-0.523780744495254,-31.73589110318651
-32.622123839660645,30.721754512552472,6.7975435261513795,27445.10978043912,-77.98446653776003,-22.721117639283356,-5.166303306207514,-54.096401315032026,-1.1822124645407146,-40.6261139925297
-35.00134470240556,19.727684025480865,5.657318915395101,27544.91017964072,-72.21630578740853,-15.792624845539983,-9.13512518033269,-45.24538641849685,-1.0802870264931024,-39.4420685902394
-42.65692212534795,7.894960468291417,4.845977601758724,27644.710578842314,-81.91705725220527,-18.138604162336605,-1.5161578036220709,-49.020121653525905,-3.0409319660225647,-22.312316666851864
-42.43566929262426,21.36508537678554,6.1911118377587036,27744.510978043912,-72.23712927560672,-12.610364151165552,-3.419622961374081,-57.59392410555749,-3.068148833656423,-28.222746046593905
-43.85653220947403,18.8827851021573,6.179700619554351,27844.311377245507,-71.3690164327377,-12.603191749822596,-5.321563087707292,-49.4746365854131,-2.6706960868040737,-27.295145506790725
-38.47825864286675,11.319333859780594,6.130290240392288,27944.111776447106,-68.31080868523026,-19.767872698886375,-7.603119649643,-43.123623949677544,-2.6977751737146853,-36.013956935576346
-41.115363202055704,18.456226684956476,6.417480392762783,28043.9121756487,-80.05730344030323,-22.113562189903288,-6.741248205175371,-57.38126620711827,-3.2800861293630974,-30.721836773464197
-36.11838375452926,0.939762861106592,4.276231351192447,28143.7125748503,-75.98700271027184,-21.79029697481597,-4.780818408391668,-54.096035281510986,-1.7141426037096554,-27.268078363601376
-37.23081043784425,9.07931052257631,5.44822144926108,28243.512974051897,-79.93817301944038,-15.588386879558676,-3.8249553926043256,-54.85149418369834,-2.4270251942216485,-29.55145821146749
-38.65342544560599,3.9772419728179678,8.004179764297067,28343.31337325349,-75.9960585897233,-22.57551505968126,-4.457144822812944,-44.46506331156067,-1.518960772066797,-28.027149142136935
-34.01299501563007,13.671543622867535,7.120874978363297,28443.11377245509,-71.42336973108361,-14.846732905843309,-2.431692311842528,-53.405137320276296,-0.6454852756602567,-25.25413955926261
-38.49245094699899,-0.42856466745932886,8.100222132996958,28542.914171656685,-73.27783091012569,-8.401322769296144,-10.373289612557654,-60.821493685220524,-2.285845174525838,-32.95708180474532
-41.72632034083789,2.3589769620806877,9.211733055322046,28642.714570858283,-73.61935035270092,-17.264671013522303,-8.697355002988118,-49.68874563452644,0.3642608005098791,-34.993084259365915
-35.732088502244245,20.209587808758204,11.575684728045214,28742.514970059878,-77.50464156574668,-18.247605714783347,-3.2843830878001845,-60.13359110956573,-3.019966755135545,-28.946360117287288
-40.84254617723865,6.5491582125312515,5.264409028596611,28842.315369261476,-69.76478528432686,-22.9272589738876,-4.532515732605832,-50.60120722596686,-2.9056305493026393,-25.952560606039558
-40.70726588837174,1.9716793869687415,6.911810833924733,28942.115768463074,-67.20766998909545,-16.618889954641233,-3.624307562042356,-50.159780132979705,-2.5332351310615424,-24.227109305269536
-41.56145513428129,7.341621507936244,1.2921903494675355,29041.91616766467,-78.14623870603745,-26.948504937337187,-5.23238430907187,-42.989915948545644,-0.8104283157656929,-34.21760905219821
-48.258278128211,-2.7992803717906116,3.0376653431979834,29141.716566866267,-78.99133528246996,-20.826026955998863,-3.3684587163570567,-49.315005329365235,-3.035834144242357,-25.033637059852087
-44.10183167683398,4.587967149409498,2.2986640517204524,29241.516966067862,-72.86375904855312,-14.250474096839696,-4.86803505406105,-49.17536066630415,-1.9487817072203173,-28.282900731655104
-35.50756223162042,0.2908808267729101,2.957103740875077,29341.31736526946,-80.42146575106338,-15.81466206663389,-7.119570221226389,-51.90247684709679,-1.0572708334864287,-29.586473040288837
-41.24547134107564,-12.602345763842992,3.577496502335103,29441.11776447106,-72.43821927955267,-20.120568339957146,-7.98026144701665,-50.23246628054149,-2.6310502251838748,-28.409168103479807
-39.377794561505695,-4.361999914379703,6.498053509027126,29540.918163672653,-73.0299365185588,-19.090791284467485,-4.313419723731547,-51.456750885902345,-2.3918769885894426,-34.41473251598527
-36.39030569070796,-9.71268795844383,6.469745521061003,29640.71856287425,-73.47920263993277,-14.70581525020546,-2.177849549071988,-47.61632061871259,-1.7615319347269291,-37.60240193209197
-40.6275066746073,1.8884711746328544,4.066263043128373,29740.518962075847,-67.11120252870992,-23.8766657283262,-5.232427632708019,-49.73832380239587,-0.7976635214376462,-33.40431787812478
-42.18640563548641,12.734483979856215,2.2359964253080786,29840.319361277445,-77.72213224602142,-21.94830225201112,-4.842867826392886,-51.03368214264631,-1.196255833538539,-29.684340798291643
-45.84945726175958,0.6715747884219927,2.880593990818262,29940.11976047904,-81.48349996244794,-13.636148678676324,-6.200407467649812,-45.40006651325282,-0.8330850955226246,-35.240886001130924
-43.582965442297755,-1.4400108463359123,2.820158306757386,30039.920159680638,-76.82195697349277,-25.941323965466246,-5.830227810982809,-47.46311187844225,-1.8070742172121836,-25.929312285091648
-42.068824028131395,6.821753383889963,3.5785452120683825,30139.720558882236,-72.04041144736532,-17.13430944630211,-5.250558601022663,-55.558474823395336,-2.142078071229077,-25.061962908996104
-42.02553044429523,5.677772247373406,4.514327672331564,30239.52095808383,-71.5247719656701,-14.7558141618609,-0.6021959503625283,-54.682727827582134,-2.899904832869089,-29.068982204142507
-40.887081587275034,-7.359520434909577,3.0994149971411553,30339.32135728543,-80.81404310714629,-21.622814981083618,-7.399670023661443,-47.20531018927347,-0.8155499460624982,-23.204913630732456
-39.0149547883097,-14.182948463421177,1.7215862761741483,30439.121756487024,-71.15757397787226,-25.22944766839724,-3.516951566257956,-45.55327865889642,-0.5382547646722615,-28.361058491464128
-41.95374999808313,5.066002044309945,3.1744316931792884,30538.922155688622,-80.41636775922724,-28.071464201160172,-3.7441245132965935,-54.0320843450525,-2.5360841524333457,-35.49044142976994
-35.80804339819181,3.409507656289798,2.1566267514002657,30638.722554890217,-79.5461806189138,-25.98719797164918,-4.500035929102346,-49.43931281838321,-3.6594662488253302,-33.864127405622355
-35.05994983484833,-1.8014662586673884,1.5522841895431903,30738.522954091815,-78.385166829292,-24.600025944002663,-4.867148497130687,-64.80528195045534,-1.0324792242820955,-24.72018400951276
-37.38468322466743,3.5313506782315747,4.82333931331282,30838.323353293414,-75.05450539583691,-12.206410284169532,-5.322581039816228,-51.98792300991727,-1.2121695134810229,-31.387860110371612
-40.252786411737674,4.164009231494894,1.6865553935939763,30938.12375249501,-76.09985446443436,-21.53583600417832,-9.150588075512243,-56.55128338414333,-3.366669973946684,-30.601968468192094
-36.98495899238668,4.868588492223676,2.773231687135172,31037.924151696607,-79.75343930992896,-19.72452285066835,-5.667604171721646,-51.04300636785807,-2.4620242059100725,-24.72422709871834
-40.66696742575669,-3.496056203475468,1.9441633917391208,31137.7245508982,-69.27805350888224,-19.997330861974717,-4.751742100766243,-42.683195591963894,-2.5881929659236373,-34.08864345055588
-40.647583524037856,-3.621492017448451,3.6576199848921425,31237.5249500998,-73.7478326648956,-16.5146758553821,-3.8293882897088176,-45.012953977735535,-2.72349181098187,-34.00055844267601
-38.32537813865297,1.1630975351640598,2.8113624363644774,31337.325349301398,-76.88873163298284,-23.430174524677923,-7.779237239008788,-46.83214411553564,-1.9763990705914602,-38.05442613776292
-38.103108922753584,-0.6679013905079072,3.15275022108696,31437.125748502993,-72.985562484761,-22.766528738203675,-4.629378333052062,-44.68505313193152,-1.5491386299018057,-32.47117641248175
-38.94221890840449,-0.09223834661114783,5.899454053621264,31536.92614770459,-68.68764456218919,-19.364942754138646,-4.26570044180437,-42.31950658107441,-1.6265531805419715,-32.49271464494711
-37.01192386248253,0.14387876545963008,5.573211795237638,31636.726546906186,-68.09883504678378,-19.09256334455573,-8.604758636686963,-48.873049327036846,-2.017463200321722,-28.84263671447149
-40.650304312197974,-1.1861870287060612,4.383001158209201,31736.526946107784,-80.82376962071874,-16.607996525456755,-4.62353323759772,-62.037934207044124,0.594911920427128,-19.210256075908507
-41.243909940732316,3.510943855731,4.4412489677412585,31836.32734530938,-75.9011928033598,-27.857791328328627,-9.76771296420817,-57.55587579034389,-1.5063022068721175,-19.86578949811362
-39.492536299514676,-8.345821842271894,6.569006211388254,31936.127744510977,-73.94103033525543,-23.582921888698756,-7.164604115330961,-44.76146967753196,-2.922970614789871,-33.23148209224633
-50.08111925212333,4.737916794565059,4.096852376613402,32035.928143712576,-79.66965584390019,-22.421530166852055,-5.8140609075346,-40.635121998969055,-1.8200977028915895,-25.29277510528201
-38.03744867041986,5.48996212061076,4.897706487876906,32135.72854291417,-72.98360512023275,-25.695533276408256,-5.812329676889305,-54.61687490985009,-1.2760997042149143,-37.88649429627307
-45.565281310984886,2.0158498351751475,4.024580867795785,32235.52894211577,-73.81784684802746,-14.021341991370582,-5.0133026666990474,-48.50329956949401,-2.1022628911922645,-23.149571262528447
-46.00996675595684,-2.767307763221713,3.1987427812742864,32335.329341317363,-72.86259774543865,-7.997950993460677,-5.696957411954502,-40.89815982783885,-0.23231211309763222,-23.054557655124352
-39.43966101494748,6.990321605432314,4.854990722716217,32435.12974051896,-70.88112501456193,-6.458481879879924,-6.209702612037406,-50.29306604401411,-2.7027820414381085,-25.065200117037918
-39.948794267110074,11.140601395072032,3.418067539812441,32534.930139720556,-66.19797986271547,-23.119955824590612,-4.680187867079941,-47.59002900115378,-2.839641783960768,-42.69901379179638
-44.39550311360382,-8.567701055868397,4.395706965186591,32634.730538922155,-81.40396295735279,-24.90594448244595,-5.2648360027656045,-45.908499451100504,-1.9535969390346801,-34.56280341446588
-40.11337531569417,2.89274181800824,1.238585676180807,32734.530938123753,-82.10202434772705,-19.245535795430918,-2.046095869417829,-51.66483035715019,-1.1080864810582374,-35.477433486467646
-39.14171237614012,10.38133229353258,6.352674042453943,32834.33133732535,-81.19777082873387,-15.181758817137034,-5.707667281381151,-48.22966898778131,-2.047719960855151,-30.24278171749829
-38.142960195444104,-2.238439132659225,1.0385274449349846,32934.13173652694,-74.89011646117926,-26.234946669715722,-9.749373942150633,-39.593715208478926,-3.8367115207648883,-26.401317048232155
-34.463165213926054,10.568192541973435,5.8844543817235575,33033.932135728544,-82.37846109330857,-25.21015374773809,-5.682626860162916,-49.18253914837948,-2.0502694436163256,-36.914085065755444
-38.228609102872696,12.828680377702572,6.520405208007245,33133.73253493014,-75.13108363951304,-23.24106780678717,-1.088379979837545,-49.0428024452301,-2.6966063892145655,-25.913693471489196
-31.538286992690885,0.8065906889258152,6.636426723437323,33233.532934131734,-85.18174441002867,-17.444887003097335,-9.205058732564673,-39.75084345657069,-1.4714242892606961,-23.06505916415358
-41.82915283786283,-0.5850164341614539,3.1327468764835134,33333.333333333336,-76.10036018031076,-22.784305286612337,-1.6544222863336038,-46.802875305311524,-2.403870834118768,-25.61639563058317
-45.33872227877492,16.712191744227376,3.4842506777685474,33433.13373253493,-74.36220238593455,-21.88469098728892,-8.319145762515287,-48.61232748841104,-2.360536712545766,-32.57051383762784
-43.748827488350514,10.069450417104989,0.5727535823283274,33532.934131736525,-78.52825787356122,-19.135100049237476,-5.5670479025514465,-47.21833709814734,-2.459612276668569,-28.45001105814378
-39.67537749316813,2.5517237030202793,1.0423430735214194,33632.73453093812,-69.5239458398396,-16.338703679851555,-3.7556061844214894,-50.31687280477546,-1.6923590148048309,-32.32451078036721
-41.25369358267155,-4.351047754277083,2.3700329859442797,33732.53493013972,-69.06959386987383,-27.072270048180805,-4.385672964418861,-49.60823605107692,-1.7119815506070661,-27.57527009042318
-40.11913875667675,-8.182340357706975,4.033460866771192,33832.33532934132,-74.32127984043903,-21.248157052526334,-9.907305392407702,-47.500494958685536,-1.2181272755899881,-32.65005879324533
-37.46456076096388,-8.639166351850283,5.335299348973295,33932.13572854291,-76.66855702608619,-26.65447140652922,-6.906825869043566,-43.962169479821995,-1.1990415818657207,-33.29304299681512
-34.855356572867734,9.063730452410846,5.3438325037752925,34031.93612774451,-79.77641377482871,-24.468805081324852,-4.404857016480186,-48.72488724222837,-1.8661018832770866,-35.72212871762188
-43.34890572889808,3.4056813420626044,4.958379420152055,34131.73652694611,-80.08962463832133,-22.60434323428396,-4.188140030308757,-47.47016884757751,-3.1439700448176926,-19.24547948483255
-38.12531021963012,4.325728578314751,1.7153987619568403,34231.5369261477,-67.62235307088218,-13.82092308278401,-6.3541840443412,-47.809170049800485,-3.0764655799862926,-24.71981784389262
-40.12055375176359,8.934129506981593,5.750251237855111,34331.3373253493,-79.24643303579535,-21.417286666783255,-2.760677925312192,-35.73351432917197,-2.941548202659148,-30.02832350969024
-38.94685361678722,6.538356310998973,2.0637408928139447,34431.1377245509,-79.36559198811757,-18.366185156495284,-5.526639449865506,-52.615229531168126,-1.0766443776818082,-30.967509937960486
-37.54858900820058,15.100515851574425,4.463654894853156,34530.938123752494,-75.9955806201942,-24.0853506484154,-6.962605833650278,-44.08279697090893,-1.7247728741127175,-33.75914859589819
-40.53390893072619,11.01355568427795,4.325891048259937,34630.73852295409,-69.32311358523816,-24.525139920714324,-2.7931108226977286,-41.261789077475655,-1.17788861873079,-20.78245603193772
-37.96975873294427,9.075497908536116,2.1950379942685103,34730.53892215569,-77.20537387634637,-18.530445085199357,-7.647412135514954,-42.207737735185,-3.1663707746094265,-30.39401197271233
-42.32542068965794,17.39885125250099,3.429428806841509,34830.339321357285,-89.51598862929707,-14.472498628088577,-6.3054968238332885,-50.80069016494517,-0.5846292858010864,-22.533778868720653
-40.95452182779213,19.1214294884729,1.2366986640558544,34930.13972055888,-72.19101534536208,-24.418510252723408,-3.333674263577217,-54.05139685678687,-0.9592301678310613,-28.366073827827208
-37.30587910630217,10.652762491557986,-0.09188280019547657,35029.940119760475,-75.17640056348462,-25.467561287914176,-3.8739326470103,-50.549010681708104,-1.9292540402102616,-33.85372763817843
-39.457179130918675,5.503935165054981,6.099426076913086,35129.74051896208,-70.000952715182,-17.44161400497147,-6.779624850087197,-50.851756057907046,-2.9198878730960875,-24.686180322559963
-39.51009075808844,-0.1140678407186489,4.359145511635581,35229.54091816367,-73.45458246723643,-20.96878586453875,-4.1751959065589155,-55.12210006474559,-2.3705489385342844,-32.030214051032594
-38.53102082235658,11.351066910776314,7.295427698803639,35329.341317365266,-78.89552681084182,-12.188525462975747,-4.700241715561128,-37.733756283870434,-1.85154220695574,-28.538351173867046
-43.97333611062042,8.171837496461531,4.13668760686087,35429.14171656687,-69.11069792653382,-13.160911321742649,-3.582571528356642,-47.12664349158734,-3.0077752473478716,-31.94556469244815
-43.29789643015114,12.65147538678231,4.6444410604287985,35528.94211576846,-77.4260482691186,-23.406196672956852,-2.6546364810099345,-46.99090162590941,-2.73161740707232,-35.501659484483994
-37.474846785086676,22.64545588379043,4.884232862661159,35628.74251497006,-82.07610067349901,-16.759330589160193,-11.372917254215174,-45.69708560517909,-1.7483385691956947,-29.323796981916185
-37.97608327550229,10.628176485762474,5.188038140070967,35728.54291417165,-78.57560106135954,-19.98389643294916,-3.6083392886921217,-49.10635824522602,-1.5146445286317758,-27.875665444326476
-35.980489451000196,14.225206767458054,4.6752929355561115,35828.343313373254,-74.3600303655648,-20.864442870976465,-6.719511676401907,-55.86599251746225,-1.918474191006805,-28.815183413209958
-44.28301751952502,17.705092136798974,1.4658388718639754,35928.14371257485,-70.50094094436628,-31.650951309305125,-6.390418280134035,-53.230299204237724,-2.721169210930038,-24.84992402816669
-50.103190081746874,19.583870577735915,8.982239177562553,36027.94411177644,-76.55356778566123,-21.643376419088774,-3.219526655723355,-55.51127795118424,-2.650995792649023,-31.532293728108467
-40.86591874955687,3.745995771666814,3.4916827577811658,36127.744510978046,-75.09653815216018,-15.808857389980606,-3.7863060692289965,-45.84607123366694,-3.190676587860557,-35.24415920077815
-38.20707134538572,17.469653933394675,8.087906503810515,36227.54491017964,-69.2148173597371,-17.83263417413382,-8.137233430597787,-49.28904004932571,-2.528980937334337,-22.17412838955386
-44.01754969881863,14.389445605538185,5.759702096549974,36327.345309381235,-77.0668829329842,-28.701454674754515,-0.1107424173582503,-56.81688445509838,-3.5103353642567474,-32.311676012730224
-35.56900518426181,18.62043311183931,4.819719440543,36427.14570858284,-79.10868202116905,-25.892724229545284,-3.2133563463897747,-48.026858810507385,-1.6736994989312874,-33.097095480205375
-44.028251590029825,16.82608216389236,8.374224399772496,36526.94610778443,-70.4818800720059,-22.45506004873159,-5.291547490120541,-58.92091597061096,-1.4125966641977357,-29.10991305696552
-37.88546472362783,12.964189615911856,9.39617634348439,36626.746506986026,-70.70333639825293,-18.471693518228204,-5.611718761404447,-56.52378003831518,-1.8959056199584132,-24.958495116890763
-37.671051850880794,6.2708036917196734,7.933990387989229,36726.54690618762,-71.54989759774602,-20.783035674278324,-4.28649633059143,-50.21968824173659,-1.3757096876106685,-42.801992529427764
-28.551177744727887,13.646634732225372,9.876837911465232,36826.34730538922,-64.02227009177328,-16.310404853235756,-4.728589074154929,-42.40120160940343,-0.36524127585574684,-37.783298759344305
-28.315980423296544,6.039002407980435,3.447575050103959,36926.14770459082,-78.52281583579008,-33.69914524421564,-6.108680615758758,-43.352069050430124,-1.5339570904232023,-24.128706913943603
-26.963075221502216,4.726497142896827,2.862660106556076,37025.94810379241,-84.0125172236121,-17.72043538380387,-7.638946645501365,-43.99302372386844,-2.293694570928311,-41.56794676639849
-22.76377359561816,-9.902995052497554,2.4006033436347485,37125.748502994014,-71.4943920886148,-17.01957731116493,-6.698870824511079,-50.18148321147372,-3.0219166964285296,-23.439454107444877
-19.64280094915093,11.201939560417642,4.424458844504807,37225.54890219561,-82.35155442844159,-21.168497564493688,-4.216704265851604,-64.82466749481912,-0.7889004141802114,-24.363023977509542
-29.41300191932436,1.9431341252201002,5.835032747358461,37325.349301397204,-72.94196875225909,-14.862345489101779,-7.720403009797453,-61.60560889922321,-2.539094411452983,-31.54245513332584
-29.29661918872459,6.402701765950097,6.891986180169183,37425.1497005988,-79.99056160114047,-17.209321259232333,-3.9352560454509176,-53.88584546478486,-1.9722426114885578,-28.469158659920566
-29.28424156457489,8.802139503110013,4.455717076799073,37524.9500998004,-75.63868599523538,-17.19142562760873,-2.2589972738153614,-45.6720261401014,0.3698975542009326,-25.748076323308183
-23.50535238963459,-2.35740940410913,4.541824767650105,37624.750499001995,-70.83174966186128,-19.038145840809758,-3.02619546745234,-58.95840306650649,-2.2270551118083444,-29.2776383494876
-22.353007440484667,2.4511076109165324,2.1827571017330887,37724.55089820359,-74.4481713430587,-18.23084651563048,-5.387699260197681,-48.46164267768927,-2.8072515079785036,-31.672093312760822
-25.644913488179935,-9.35009006561993,1.811095853175471,37824.35129740519,-78.63193216137937,-14.651439155500896,-1.5508475242748068,-58.40295230180146,-1.066803641760437,-32.050263768102894
-22.721691760119977,4.480220952793333,7.096518339348275,37924.15169660679,-73.01245550111913,-26.845688798525412,-4.944487830852102,-45.65165580233909,-2.939221689237928,-29.011829154016233
-32.883047300615125,11.263085302018698,7.58276793000261,38023.95209580838,-79.60087117937664,-14.457044673750795,-4.907589656319798,-47.833030758423135,-2.2084012757259153,-25.375888011593972
-26.993070358598047,1.526484112420187,4.515596035144425,38123.752495009976,-76.95387697599426,-28.976844060274846,-2.5930941152139533,-48.582880550298285,-1.0442607343166328,-25.696898777332898
-27.161872418544796,3.4690524761512394,7.384779925942022,38223.55289421158,-71.26881761183746,-25.147132345180772,-1.0554147113017658,-45.94553876752333,0.05163729079463897,-29.635128764034846
-24.2872171210485,1.1206785617346304,11.482430855128836,38323.35329341317,-69.30164444915552,-21.05195055780222,-3.5354199329522493,-52.845452944180465,-2.8429814391369987,-35.74660852619562
-19.84082610251435,-1.66184594803053,5.142429884527243,38423.15369261477,-70.29925314884899,-19.92748979913452,-8.284742808203882,-51.252237569814426,-3.658225589919982,-26.606374808074218
-12.035306946570511,-2.4661024549737736,7.499518240536437,38522.95409181637,-75.45008031384981,-18.180347990146867,-3.248669321414808,-50.593756871672795,-2.910806911068791,-36.09055319024333
-18.594710222644537,10.811623961869378,11.809814277138484,38622.754491017964,-71.68236984559978,-17.630886566086495,-4.148045224997437,-51.55196363214035,-4.108699276108447,-30.04636809229042
-17.464183304875185,-3.8995874627975367,6.085069722731368,38722.55489021956,-76.97057170158399,-25.309381247299555,-5.367623020295532,-47.55998434000255,-1.9843973727880218,-38.30062077527233
-15.989296048879815,1.7976228018432296,4.364682036144281,38822.35528942115,-70.524657080546,-18.417695646031596,-4.239339178789335,-47.52771868204298,-3.9698790352102904,-27.606893734925066
-11.00345114542664,3.4790459706950827,5.798905263612852,38922.155688622755,-80.39430427976069,-16.064990431156957,-2.795438949212632,-43.49000171714179,-1.8809157722916396,-24.83336944108656
-13.282591876603675,5.108638622878992,1.2444835664447946,39021.95608782435,-70.84621008472615,-28.163002068459555,-2.1905715533003196,-46.82317858937565,-2.110780338405798,-27.360880321934022
-8.493013874077299,11.096665424151865,-1.9629205896704198,39121.756487025945,-78.60779476914396,-22.0769561775638,-7.643871272089674,-54.24787352313731,-2.5116785718096537,-26.517821008392673
3.6367061389468223,8.64794768153203,-3.990556627885594,39221.55688622755,-77.18986903762477,-17.127322324145922,-1.06093024552789,-50.336517146074435,-1.957667211465182,-24.629151160097187
-1.408167459491225,9.067043972945195,-0.7456304467684154,39321.35728542914,-75.31418624713326,-22.541735366477987,-2.4713569400263578,-54.45022586399327,-1.486239481457153,-22.696170856514822
-2.0044152740829375,13.49829270047734,-2.378947779941435,39421.157684630736,-68.46088125950605,-28.31585435215667,-6.357540659128405,-51.926076606646326,-1.73380664757356,-28.910349536373424
4.140791953345965,17.705155489020072,-3.0491323116579645,39520.95808383233,-74.41556123107813,-17.109265451697095,-6.128450875574967,-55.54650695063451,0.2717715805741774,-36.605687009318096
-4.648212384228488,8.510823989267971,-6.766344208112561,39620.75848303393,-78.95822168027125,-31.941975216127197,-6.577070015277301,-47.34548367740076,-2.1045949999889406,-27.184131266019914
4.528562396934472,7.3715822406319065,-8.006636590176807,39720.55888223553,-70.08670851920476,-21.211689564668397,-6.819146246497649,-42.116528272448065,-1.3541864973920748,-16.08930917756825
